Id,Username,Date,Tweet,Emotion,Anger,Joy,Surprise,Fear,Disgust,Sadness,Trust,Anticipation,SadnessV,SadnessA,SadnessD,SadnessCount,AnticipationV,AnticipationA,AnticipationD,AnticipationCount,DisgustV,DisgustA,DisgustD,DisgustCount,SurpriseV,SurpriseA,SurpriseD,SupriseCount,AngerV,AngerA,AngerD,AngerCount,JoyV,JoyA,JoyD,JoyCount,FearV,FearA,FearD,FearCount,TrustV,TrustA,TrustD,TrustCount
851,narendramodi,17-Jul-18,Looking forward to interacting with citizens from villages that have been electrified in the last 4 years. Even after 70 years of Independence these villages were in the dark. Our Government had the honour of lighting them up and give wings to the aspirations of several people.,Joy,0.005476495,0.839218915,0.008134438,0.028146122,0.002323713,0.002504003,0.113536231,0.000660097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73125,0.58775,0.37625,4,0.765,0.75,0.44,1,0.72,0.533666667,0.355,3
845,narendramodi,18-Jul-18,The interaction with people from villages across India that have been electrified in the last four years begins in a short while. Watch it on your mobiles via the NM Mobile App or on  .,Fear,0.031100029,0.220378608,0.077009916,0.317226201,0.1691093,0.01016606,0.14766477,0.027345134,0.552,0.383,0.28,1,0,0,0,0,0,0,0,0,0.478,0.495666667,0.466333333,3,0,0,0,0,0.55,0.4442,0.3326,5,0.646,0.75,0.735,1,0.566,0.495166667,0.399666667,6
836,narendramodi,19-Jul-18,Today is an important day in our Parliamentary democracy. I am sure my fellow MP colleagues will rise to the occasion and ensure a constructive comprehensive & disruption free debate. We owe this to the people & the makers of our Constitution. India will be watching us closely.,Joy,0.001847815,0.923032463,0.00135374,0.02287695,0.003439806,0.008593829,0.032788988,0.006066423,0,0,0,0,0,0,0,0,0,0,0,0,0.519333333,0.441666667,0.468,3,0.5475,0.624,0.6525,2,0.683428571,0.528142857,0.435714286,7,0.5475,0.624,0.6525,2,0.719,0.636,0.432916667,12
837,narendramodi,19-Jul-18,For people in Jharkhand with Urja Shakti came Jal Shakti. Citizens in Odisha narrated how electrified villages means better facilities for children. We are leaving no stone unturned for the progress of Eastern India and are ensuring this region has top-class infrastructure.,Joy,0.028502602,0.538206398,0.032931805,0.199522838,0.055480439,0.012940977,0.122523643,0.009891315,0.2795,0.356,0.511,2,0.88,0.877,0.642,1,0,0,0,0,0.604,0.5,0.4,1,0.216,0.561,0.183,1,0.501428571,0.511,0.426714286,7,0,0,0,0,0.4934,0.4658,0.3606,5
838,narendramodi,19-Jul-18,For Indira Basumatary Ji from Assam village electrification meant travelling long distances for small errands is history. It also meant digital payments are now a possibility.,Joy,0.046885282,0.814290226,0.003631792,0.019503005,0.00440677,0.020794155,0.082064547,0.008424191,0,0,0,0,0.541,0.543,0.353,1,0,0,0,0,0.74,0.529,0.382,1,0,0,0,0,0.712,0.4325,0.3745,2,0,0,0,0,0.74,0.529,0.382,1
839,narendramodi,19-Jul-18,Substantial number of villages without electricity were in the Northeast. This changed in the last four years. People from Manipur Arunachal Pradesh and Tripura shared their experiences.,Disgust,0.031329006,0.127583146,0.002046068,0.133559912,0.523911476,0.128551096,0.052493323,0.000525954,0.552,0.383,0.28,1,0,0,0,0,0,0,0,0,0.406,0.471,0.231,1,0,0,0,0,0.552,0.383,0.28,1,0.406,0.471,0.231,1,0.517333333,0.448333333,0.295333333,3
840,narendramodi,19-Jul-18,No more walking long distances to get kerosene and more hours to study here is how life changed for young Aarti Sharma who belongs to a village in Jammu and Kashmir.,Joy,0.011883277,0.96871227,0.000401337,0.004408895,0.000568095,0.001454451,0.012300159,0.000271524,0,0,0,0,0.6765,0.54,0.4365,2,0,0,0,0,0.812,0.537,0.52,1,0,0,0,0,0.7724,0.629,0.5152,5,0.302,0.427,0.472,1,0.750666667,0.660666667,0.528,3
841,narendramodi,19-Jul-18,For people living in a village near Jaisalmer the arrival of electricity brought with it many positives one of them being the joys of watching television! :),Joy,0.00026235,0.966149032,0.000918372,0.013208278,2.67E-05,0.000110064,0.018766498,0.000558693,0,0,0,0,0.678,0.474,0.51,1,0,0,0,0,0.604,0.5,0.4,1,0,0,0,0,0.7835,0.5535,0.5045,4,0,0,0,0,0.573,0.435,0.346,2
842,narendramodi,19-Jul-18,A village in Tehri Garhwal was electrified around Diwali. The coming of electricity created numerous opportunities for people and furthered a spirit of self-reliance.,Joy,0.002443576,0.777313352,0.016782524,0.029497676,0.000127597,0.004289509,0.169067726,0.000478029,0,0,0,0,0.653,0.5,0.417,1,0,0,0,0,0.604,0.5,0.4,1,0,0,0,0,0.636666667,0.481666667,0.409666667,3,0,0,0,0,0.613,0.5545,0.431,2
843,narendramodi,19-Jul-18,Here is the video of this morning's interaction with people who belong to villages that have been electrified in the last 4 years. It is our Government's honour that we were able to brighten so many villages across India.,Joy,0.005450627,0.846342742,0.004511473,0.029782351,0.000279974,0.000519707,0.112654321,0.000458812,0.786,0.81,0.5,1,0,0,0,0,0,0,0,0,0.664,0.5815,0.56475,4,0,0,0,0,0.7106,0.5958,0.4826,5,0.646,0.75,0.735,1,0.691714286,0.614,0.507571429,7
844,narendramodi,19-Jul-18,Saddened by the demise of noted poet and lyricist Shri Gopaldas Neeraj. Shri Neeraj's unique style connected him with people from all walks of life across generations. His works are unforgettable gems which will live on and inspire many. Condolences to his admirers.,Trust,0.01407263,0.137303203,0.021966876,0.177178711,0.000593507,0.083872072,0.562244773,0.002768231,0.588,0.557333333,0.502333333,3,0.918,0.759,0.627,1,0,0,0,0,0.7135,0.5805,0.3735,2,0,0,0,0,0.8015,0.6565,0.509,10,0.104,0.456,0.596,1,0.8015,0.6565,0.509,10
827,narendramodi,20-Jul-18,I always enjoy being with our farmers. It is due to their hardwork that India has achieved so much. Going to Shahjahanpur in Uttar Pradesh to address a Kisan Kalyan Rally this afternoon.,Joy,0.001075152,0.929811656,0.015662361,0.014232759,0.000119169,0.00082404,0.033107169,0.005167709,0,0,0,0,0.959,0.75,0.725,1,0,0,0,0,0.65,0.567,0.327,1,0,0,0,0,0.723666667,0.594666667,0.464,3,0.896,0.775,0.519,1,0.805666667,0.664,0.528,3
828,narendramodi,20-Jul-18,The fight against corruption and black money will continue. Due to this I know that many vested interests who have enjoyed the gravy train for 7 decades hate me but that is fine. We are here to serve the poor the marginalised and the weak.,Joy,0.034036718,0.83761251,0.030949555,0.047406767,0.005382773,0.007693602,0.026492963,0.0104251,0.171,0.302333333,0.499666667,3,0.844,0.827,0.608,1,0.0415,0.4895,0.816,2,0.844,0.827,0.608,1,0.468666667,0.688666667,0.759333333,3,0.706,0.627,0.495833333,6,0.239333333,0.442,0.676,3,0.635714286,0.524142857,0.424857143,7
829,narendramodi,20-Jul-18,Congress leaders feel I cant see them in the eye. They are correct. I am too small compared to them. How did 1 family treat Netaji Bose Sardar Patel Loknayak JP Morarjibhai Desai Charan Singh Ji Chandra Shekhar Ji Pranab Da Deve Gowda Ji & Sharad Pawar Ji? Everyone knows.,Joy,0.006270787,0.435580373,0.17807281,0.033470169,0.001969921,0.041180063,0.286490381,0.016965488,0.6875,0.516,0.5865,2,0.573,0.436,0.571,1,0.573,0.436,0.571,1,0.573,0.436,0.571,1,0.573,0.436,0.571,1,0.781,0.558333333,0.518666667,3,0.604,0.374,0.42,2,0.725333333,0.463666667,0.407666667,3
830,narendramodi,20-Jul-18,Before net banking was popular there was 'phone banking' invented by the Congress. One phone call and those favoured by the Congress got loans. This created the NPA problem which our Government is solving.,Fear,0.037803676,0.102945745,0.04810176,0.522075713,0.033680458,0.007106278,0.245723575,0.002562792,0.461666667,0.463666667,0.538333333,3,0,0,0,0,0.88,0.731,0.676,1,0.737,0.6445,0.6515,2,0,0,0,0,0.5685,0.47325,0.3965,4,0.471,0.573,0.66,2,0.4755,0.4585,0.3075,2
831,narendramodi,20-Jul-18,I appeal to the Congress to stop calling the Surgical Strikes as Jumla Strikes. They can continue abusing me my poverty my background .but please stop mocking the armed forces.,Joy,0.207653224,0.33299458,0.057213731,0.059087336,0.131144255,0.02959262,0.180787131,0.00152713,0.0765,0.2885,0.637,2,0.6465,0.585,0.5125,2,0.0765,0.2885,0.637,2,0.662,0.454,0.36,1,0.113666667,0.461666667,0.674666667,3,0.447,0.480666667,0.409,3,0.301666667,0.491333333,0.619666667,3,0.5234,0.5074,0.4488,5
832,narendramodi,20-Jul-18,I assure my sisters and brothers of Andhra Pradesh that the NDA Government will always work for their welfare and the state's growth.,Joy,0.003616467,0.509166718,0.000359935,0.011862746,0.000123155,0.001866436,0.472919345,8.52E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.739666667,0.721333333,0.460666667,3,0,0,0,0,0.78225,0.75075,0.4605,4
833,narendramodi,20-Jul-18,The NDA has the support of more than 2/3rd members of the Lok Sabha. Yesterday the nation saw yet again how the Congress is only interested in creating instability. Congress leaders did the same in 1999 and before that too!,Joy,0.011199648,0.560643971,0.131749824,0.093601696,0.017037926,0.08827775,0.090240121,0.007249065,0.533,0.6215,0.535,2,0,0,0,0,0.75,0.725,0.529,1,0.316,0.518,0.541,1,0,0,0,0,0,0,0,0,0.316,0.518,0.541,1,0.7025,0.779,0.4575,2
834,narendramodi,20-Jul-18,NDA has the confidence of the Lok Sabha and the 125 crore people of India. I thank all the parties that have supported us in the vote today. Our efforts to transform India and fulfil the dreams of our youth continue. Jai Hind!,Trust,0.004022132,0.137136251,0.022728255,0.037455283,0.0002137,0.001653245,0.795554101,0.001237037,0.7235,0.5895,0.4575,2,0.76,0.6925,0.554,2,0,0,0,0,0.7705,0.60275,0.46525,4,0.76,0.6925,0.554,2,0.79975,0.646625,0.451,8,0.920666667,0.736333333,0.433,3,0.765833333,0.651166667,0.430833333,6
814,narendramodi,21-Jul-18,The blessings of 125 crore Indians give me great strength. All my time is for the nation.,Trust,0.000120899,0.20250617,0.006248013,0.001549704,6.53E-06,0.001702717,0.782455444,0.005410501,0,0,0,0,0.7665,0.616,0.3245,2,0,0,0,0,0.929,0.623,0.361,1,0,0,0,0,0.879,0.644333333,0.457333333,3,0,0,0,0,0.879,0.644333333,0.457333333,3
816,narendramodi,21-Jul-18,Very sad to hear about your grandfather. My condolences in this sad hour.,Sadness,0.000466046,0.000797294,0.000693059,0.001234563,0.000497039,0.995689571,0.000319327,0.0003031,0.2115,0.2185,0.4065,2,0,0,0,0,0,0,0,0,0.76,0.444,0.429,1,0,0,0,0,0,0,0,0,0.4925,0.2965,0.381,2,0.4925,0.2965,0.381,2
817,narendramodi,21-Jul-18,Thank you for the kind words.,Joy,0.01212319,0.438839287,0.129657879,0.026986321,0.003048252,0.024705622,0.360275328,0.004364125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.918,0.618,0.24,1,0,0,0,0,0.918,0.618,0.24,1
818,narendramodi,21-Jul-18,Happy to read this. Please congratulate her on my behalf. Amazing to see such high levels of awareness and passion among our youngsters for Swachhata.,Joy,0.117191531,0.262970775,0.147682428,0.238618344,0.040475268,0.005584087,0.1212283,0.066249281,0.74,0.611,0.283,1,0.797,0.6695,0.574,2,0,0,0,0,0.8055,0.699,0.617,2,0,0,0,0,0.8246,0.671,0.5244,5,0.6595,0.561,0.3455,2,0.755,0.6164,0.4612,5
819,narendramodi,21-Jul-18,Birthday greetings to Maharashtra's dynamic and energetic CM Shri  . His hardwork and vigour have given strong impetus to Maharashtra's progress. May Almighty bless him with a long and healthy life in service of the people.,Joy,0.000905818,0.916068614,0.000398557,0.019110529,0.000137798,0.000630272,0.06194951,0.00079892,0,0,0,0,0.735,0.5655,0.311,2,0,0,0,0,0.6225,0.7355,0.745,2,0,0,0,0,0.822,0.635,0.42025,4,0,0,0,0,0.8074,0.707,0.5516,5
820,narendramodi,21-Jul-18,Birthday wishes to my colleague Shri  . He has been working towards reforming the chemicals and fertilisers department. His administrative and legislative experience are an asset for us. I pray for his long life.,Fear,0.00113213,0.017656166,0.001541906,0.492183208,0.000779728,0.007890383,0.471476555,0.007339924,0,0,0,0,0.6275,0.585,0.24,2,0,0,0,0,0.727,0.6135,0.27,2,0,0,0,0,0.7422,0.744,0.4576,5,0.6735,0.7135,0.246,2,0.708833333,0.7165,0.4505,6
821,narendramodi,21-Jul-18,People joined us in large numbers at the rally in Shahjahanpur. Spoke about the Government s efforts in agriculture steps for the welfare of sugarcane farmers and yesterday s no-confidence motion which once again brought out the Opposition s opportunism.,Fear,0.007945485,0.089135371,0.006289606,0.644872129,0.003206952,0.002318758,0.232890576,0.013341111,0,0,0,0,0.667,0.657,0.538,1,0,0,0,0,0.5,0.253,0.286,1,0,0,0,0,0.6258,0.519,0.4516,5,0,0,0,0,0.65725,0.5855,0.493,4
826,narendramodi,21-Jul-18,Today is a special day for India-Sri Lanka friendship. Via technology I joined the programme marking the expansion of Emergency Ambulance Services across the entire island of Sri Lanka. PM Wickremesinghe joined the programme.  Sharing my speech.,Joy,0.000759828,0.990753233,0.00100302,0.00176288,8.95E-05,0.000318573,0.004243131,0.001069835,0,0,0,0,0,0,0,0,0,0,0,0,0.7475,0.588,0.4435,2,0,0,0,0,0.752166667,0.5955,0.432666667,6,0.7145,0.6175,0.38,2,0.7375,0.6135,0.43125,4
812,narendramodi,22-Jul-18,On his birth anniversary my tributes to the great Chandra Shekhar Azad. A brave son of Bharat Mata he sacrificed himself so that his fellow citizens get freedom from colonialism. Generations of Indians are inspired by his courage.,Fear,0.03248585,0.002338352,0.061600529,0.360123336,0.165244237,0.004611643,0.132010609,0.241585433,0,0,0,0,0.896,0.536,0.655,1,0,0,0,0,0.9235,0.7295,0.736,2,0,0,0,0,0.887,0.697,0.5875,6,0.8665,0.7265,0.7025,2,0.863,0.708625,0.571625,8
813,narendramodi,22-Jul-18,I bow to Lokmanya Tilak on his Jayanti. He ignited the spark of patriotism among countless Indians. He successfully mobilised people from all sections of society and deepened the connect between our citizens and India s glorious past. Lokmanya Tilak also emphasised on education.,Joy,0.001566953,0.590360403,0.006616759,0.241550207,0.000154506,0.005124708,0.149457783,0.005168695,0.708,0.848,0.635,1,0,0,0,0,0,0,0,0,0.602666667,0.563333333,0.39,3,0,0,0,0,0.6958,0.6476,0.6038,5,0.634,0.721333333,0.555,3,0.623333333,0.548166667,0.463333333,6
807,narendramodi,23-Jul-18,Wonderful interaction with the Indian diaspora in Rwanda. In every part of the part of the world the Indian diaspora is distinguishing itself and making us proud of their accomplishments. Rwanda s Indian community is a very positive influence on the India-Rwanda friendship.,Joy,0.000618262,0.609710693,0.002120138,0.040799852,7.71E-05,0.000616058,0.343147457,0.002910411,0.663,0.36,0.278,1,0.906,0.873,0.7,1,0,0,0,0,0.634,0.75,0.5645,2,0,0,0,0,0.639,0.604333333,0.461,6,0.443333333,0.512666667,0.539666667,3,0.64,0.625142857,0.500142857,7
808,narendramodi,23-Jul-18,The proposed opening of the Indian High Commission in Rwanda augurs well for our countries. The bond will deepen and various consular services will also be easily available. Here are my remarks at the press meet with President  .,Trust,0.003151945,0.142230123,0.004982988,0.306412727,0.000734377,0.000413677,0.539954603,0.002119561,0,0,0,0,0,0,0,0,0,0,0,0,0.667,0.62,0.51,1,0,0,0,0,0.638428571,0.596285714,0.470428571,7,0.885,0.453,0.279,1,0.702,0.628,0.414333333,6
809,narendramodi,23-Jul-18,During our talks today President  and I discussed new areas of India-Rwanda cooperation in sectors such as leather and dairy research. We even talked about increasing people-to-people contacts between our nations.,Joy,0.001002936,0.761373222,0.00704915,0.039486509,0.00011408,0.00119502,0.189703509,7.56E-05,0.633,0.462,0.255,1,0,0,0,0,0,0,0,0,0.785333333,0.468666667,0.350333333,3,0,0,0,0,0.744333333,0.428333333,0.373333333,3,0,0,0,0,0.72675,0.51775,0.3855,4
810,narendramodi,23-Jul-18,Held productive discussions with President  . It is a matter of great joy that India and Rwanda are working together in areas like technology infrastructure finance rural development and technology. Today s talks will further boost ties in these sectors.,Joy,0.04044994,0.442235023,0.06119002,0.352295965,0.014885427,0.007245384,0.068784304,0.012913944,0,0,0,0,0,0,0,0,0,0,0,0,0.792,0.598,0.5415,2,0,0,0,0,0.7535,0.676375,0.509625,8,0.6945,0.602,0.3725,2,0.749222222,0.667555556,0.453,9
811,narendramodi,23-Jul-18,I would like to thank President  for personally welcoming me to the beautiful country of Rwanda. This visit will add tremendous strength to friendship between Indian and Rwanda.,Joy,0.002607589,0.513915181,0.054834519,0.035393227,0.00068732,0.007686975,0.367563963,0.017311219,0.698,0.693,0.394,1,0,0,0,0,0,0,0,0,0.8275,0.5405,0.43075,4,0,0,0,0,0.768111111,0.631777778,0.492111111,9,0.698,0.693,0.394,1,0.74075,0.644,0.479125,8
796,narendramodi,24-Jul-18,Birthday wishes to Union Minister  Ji. She is working tirelessly towards making India a hub for food processing particularly so that our hardworking farmers benefit. I pray for her long and healthy life.,Joy,0.00093368,0.942791045,0.001473994,0.009625556,0.000440347,0.002427336,0.042153496,0.000154568,0,0,0,0,0.6275,0.585,0.24,2,0,0,0,0,0.637333333,0.617333333,0.369666667,3,0,0,0,0,0.70175,0.5745,0.406,4,0.714,0.627,0.127,1,0.7052,0.618,0.4414,5
797,narendramodi,24-Jul-18,The community programme in Kampala was full of vibrancy and enthusiasm. Spoke about the deep rooted ties between India and Uganda the accomplishments of the Indian diaspora and the transformative changes taking place in India.,Surprise,0.005995684,0.199303448,0.65157932,0.030902132,0.011689869,0.037553273,0.023212247,0.039764017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.601,0.530666667,0.344,3,0.615,0.597,0.3855,2,0.57825,0.5775,0.38975,4
798,narendramodi,24-Jul-18,Looking forward to addressing the Indian community in a short while at a programme in Kampala. You can watch the speech on your mobiles via the 'Narendra Modi Mobile App.',Joy,0.005354248,0.775389552,0.021048864,0.052328773,0.00227716,0.00493184,0.119810089,0.018859463,0,0,0,0,0.531,0.423,0.346,1,0,0,0,0,0.423,0.3455,0.312,2,0,0,0,0,0.528666667,0.409333333,0.307333333,3,0.6355,0.48,0.322,2,0.528666667,0.409333333,0.307333333,3
799,narendramodi,24-Jul-18,The focus of the talks with President  included sectors such as defence innovation investment and tourism. Together India and Uganda can make a meaningful contribution to humanity.,Joy,0.05841732,0.441896081,0.087361023,0.085245751,0.012229969,0.098409168,0.202844024,0.013596664,0,0,0,0,0,0,0,0,0,0,0,0,0.673,0.467,0.39,2,0,0,0,0,0.7515,0.69025,0.476,4,0.854,0.76,0.452,1,0.688666667,0.559666667,0.457333333,3
