username,date,text ,sentimentvalue,catergory
narendramodi,9/4/2018 6:20,The collapse of a part of a bridge in Kolkata is deeply unfortunate. My thoughts are with the families of the victims. I pray that those who are injured recover at the earliest. ,-0.5,negative
narendramodi,9/3/2018 23:24,Yesterday I had a wonderful meeting with  Ji. His humility is endearing. His wide range of social service initiatives are commendable and extremely inspiring. ,0.386666667,positive
narendramodi,9/3/2018 7:27,Delighted to read this. Wonderful to note how people from all walks of life in Kashi are looking forward to hosting the Pravasi Bharatiya Diwas in January next year. This programme will draw people from all over the world to the ancient and vibrant city of Kashi.  ,0.466666667,positive
narendramodi,9/3/2018 5:34,Spent time with the family of beloved Atal Ji at their residence. ,0.3,positive
narendramodi,9/3/2018 5:31,We have focussed on financial inclusion from the very beginning of our term. Be it bank accounts social security or access to credit there is a paradigm shift that is benefitting the poor and middle class. ,-0.033333333,negative
narendramodi,9/3/2018 5:30,Yes it is the best of both worlds. ,1,positive
narendramodi,9/3/2018 5:29,Rightly pointed. Those living in remote areas will particularly benefit thanks to the #IndiaPostPaymentsBank . ,0.138095238,positive
narendramodi,9/3/2018 5:29,Well said. ,0,neutral
narendramodi,9/2/2018 17:50,Janmashtami greetings to everyone. ! ,0,neutral
narendramodi,9/2/2018 5:17,Congratulations to President  and the people of Indonesia for hosting such a memorable #AsianGames2018 . These games witnessed great performances by the athletes and wonderfully manifested the spirit of sportsmanship. ,0.575,positive
narendramodi,9/2/2018 5:15,I salute the coaches support staff parents family and friends of the athletes. Thank you for constantly supporting our champions. My best wishes to all our athletes for their future endeavours. #AsianGames2018 ,0.416666667,positive
narendramodi,9/2/2018 5:14,During the #AsianGames2018 we consolidated our position in events where we have historically been strong and won laurels in those games in which we have not won much previously. This is an extremely positive sign and it augurs well for Indian sports. ,0.123484848,positive
narendramodi,9/2/2018 5:14,As the #AsianGames2018 come to a close I once again congratulate the Indian contingent for their excellent performance. The 2018 Games have been the best for India in the history of the Asian Games. Every athlete who took part in the Games is India s pride. ,0.475,positive
narendramodi,9/2/2018 5:10,Shri  Ji has distinguished himself in public life due to his diligence & commitment to nation building. He is particularly passionate about agriculture farmer welfare and rural development. A great orator he is also blessed with a wonderful sense of articulation. ,0.270833333,positive
narendramodi,9/2/2018 5:06,Delighted to have joined the programme to release the book Moving On Moving Forward A Year in Office marking the completion of one year of VP  s tenure. Sharing my remarks on the occasion. ,0.7,positive
narendramodi,9/1/2018 8:09,Ours is a Government for the wellbeing of every Indian. UPA s telephone banking led to a massive NPA problem which we are solving. Earlier proximity to one family got few people loans. Today the poor are getting bank accounts and access to credit. ,-0.15,negative
narendramodi,9/1/2018 8:06,Yesterday s GDP numbers indicate the good health of the Indian economy. India remains a bright spot among global economies and we remain committed to continuing the growth and reform trajectories in the times to come. ,0.466666667,positive
narendramodi,9/1/2018 8:05,Earlier our postmen only brought letters. Now with the launch of the #IndiaPostPaymentsBank they will also help in ensuring banking services for citizens. ,0,neutral
narendramodi,9/1/2018 8:05,Glimpses from the programme marking the launch of the #IndiaPostPaymentsBank . ,0,neutral
narendramodi,9/1/2018 8:00,The launch of the #IndiaPostPaymentsBank is a watershed moment in the history of our banking sector. Using latest technology this Bank will ensure even greater financial inclusion. ,0.333333333,positive
narendramodi,9/1/2018 6:33,Spoke to Nagaland CM  and took stock of the situation in the wake of floods in parts of the state. Assured all possible support to the state in the rescue & relief operations. We stand shoulder to shoulder with the people of Nagaland and pray for everyone's wellbeing. ,0,neutral
narendramodi,9/1/2018 6:32,Impressive hockey at the #AsianGames2018 . Congratulations to our men's hockey team for winning the Bronze. This will surely enhance the popularity of Hockey across the nation. ,0.666666667,positive
narendramodi,9/1/2018 6:31,Congratulations to our women s squash team for the Silver in the team event. Their success is extremely gladdening. #AsianGames2018 ,0.0875,positive
narendramodi,9/1/2018 6:29,A special moment for Indian sports! The courageous and immensely talented Amit Panghal wins the Gold in the Men s 49kg boxing event. Proud of him! #AsianGames2018 ,0.611607143,positive
narendramodi,9/1/2018 6:27,Congratulations to Pranab Bardhan and Shibnath Dey Sarkar for bringing home the Gold Medal in the Men s Bridge event. #AsianGames2018 ,0,neutral
narendramodi,9/1/2018 3:31,India Post Payments Bank offers several facilities and benefits common citizens. Here is my speech to mark its laun ,-0.066666667,negative
narendramodi,8/31/2018 20:12,Deeply pained by the untimely demise of Muni Tarun Sagar Ji Maharaj. We will always remember him for his rich ideals compassion and contribution to society. His noble teachings will continue inspiring people. My thoughts are with the Jain community and his countless disciples. ,0.295,positive
narendramodi,8/31/2018 19:09,Birthday greetings to my colleague Shri Radha Mohan Singh Ji. A grassroots leader Radha Mohan Ji s deep understanding of the agriculture sector is an asset for the Government. His passion for farmer welfare is noteworthy. I pray for his long and healthy life.  . ,0.15,positive
narendramodi,8/31/2018 8:41,Prayed at Kathmandu s iconic Pashupatinath Temple. ,0.5,positive
narendramodi,8/31/2018 8:37,Absolutely thrilled by the success of the women s Hockey Team! Their spectacular performance is a matter of immense happiness for the 125 crore people of India. Congratulations on winning the Silver! #AsianGames2018 ,0.483333333,positive
narendramodi,8/31/2018 8:27,Dear  India is phenomenally proud of you! I am confident you are going to continue your pursuit of excellence in the times to come. Congratulations for the Bronze in the 75kg Men's Boxing event. #AsianGames2018 ,0.75,positive
narendramodi,8/31/2018 8:24,Superb Squash! Kudos to the team of  Harinder Pal Singh Ramit Tandon and Mahesh Mangaonkar for winning the Bronze. Best wishes to these youngsters for their future endeavours. #AsianGames2018 ,0.625,positive
narendramodi,8/31/2018 8:16,The Sailing contingent gives us more reasons to smile! Proud of Varun Thakkar and KC Ganpathy for securing the Bronze in the Men's 49er Sailing event. #AsianGames2018 ,0.39375,positive
narendramodi,8/31/2018 8:14,The #AsianGames2018 will be specially remembered for the several young and promising athletes who have distinguished themselves. 16 year old Harshita Tomar brings home the prized Bronze in the Open Laser Sailing event. Her success is truly inspiring. Congrats to her. ,0.194642857,positive
narendramodi,8/31/2018 6:27,I thank my sisters and brothers of Nepal for their warmth and affection during my visit. This visit will further deepen India-Nepal friendship. I would like to specially thank PM KP Sharma Oli and the Govt. of Nepal for hosting a wonderful and productive BIMSTEC Summit. ,0.452380952,positive
narendramodi,8/31/2018 6:25,. . ,0,neutral
narendramodi,8/31/2018 6:24,,0,neutral
narendramodi,8/31/2018 4:45,Glad to inaugurate the Nepal-Bharat Maitri Pashupati Dharamshala in Kathmandu. Watch my speech. ,0.5,positive
narendramodi,8/31/2018 3:52,Here is a photo. ,0,neutral
narendramodi,8/31/2018 3:33,A splendid Silver in sailing. Congratulations to Varsha Gautham and Sweta Shervegar for their Silver medal in the sailing event. Their talent and teamwork has done wonders for India #AsianGames2018 ,0.833333333,positive
narendramodi,8/31/2018 3:32,Met PM KP Sharma Oli in Kathmandu. Our deliberations were wide-ranging covering multiple aspects of India-Nepal relations. We discussed ways to further deepen our economic trade and cultural ties. Enhancing connectivity between our nations was discussed as well. ,0.075,positive
narendramodi,8/31/2018 0:50,Today s proceedings at the BIMSTEC Summit were extremely productive. We built on the ground covered yesterday and reiterated our commitment to further strengthen multilateral cooperation in diverse areas. ,-0.008333333,negative
narendramodi,8/31/2018 0:46,India cherishes the longstanding and robust friendship with Bhutan. In Kathmandu today held extensive talks with Dasho Tshering Wangchuk Chief Advisor of the Interim Government of Bhutan. ,0,neutral
