username,date,text,sentimentvalue,catergory,
realDonaldTrump,6/28/2018 4:25,Russia continues to say they had nothing to do with Meddling in our Election! Where is the DNC Server  and why didnâ€™t Shady James Comey and the now disgraced FBI agents take and closely examine it? Why isnâ€™t Hillary/Russia being looked at? So many questions  so much corruption!,0.166666667,positive,
realDonaldTrump,6/28/2018 4:02,Lover FBI Agent Peter Strzok was given poor marks on yesterdayâ€™s closed door testimony and  according to most reports  refused to answer many questions. There was no Collusion and the Witch Hunt  headed by 13 Angry Democrats and others who are totally conflicted  is Rigged!,0,neutral,
realDonaldTrump,6/27/2018 20:24,...home addresses â€“ putting these selfless public servants in harmâ€™s way. These radical protesters want ANARCHY â€“ but the only response they will find from our government is LAW AND ORDER!,0,neutral,
realDonaldTrump,6/27/2018 20:24,In recent days we have heard shameless attacks on our courageous law enforcement officers. Extremist Democrat politicians have called for the complete elimination of ICE. Leftwing Activists are trying to block ICE officers from doing their jobs and publicly posting their...,0.033333333,positive,
realDonaldTrump,6/27/2018 20:03,Thank you North Dakota. Together  we are MAKING AMERICA SAFE AND GREAT AGAIN! #MAGA pic.twitter.com/6Am9n6px8I,0.75,positive,
realDonaldTrump,6/29/2018 16:30,The new plant being built by Foxconn in Wisconsin is incredible. Congratulations to the people of Wisconsin and to Governor Scott Walker @GovWalker and his talented representatives for having pulled it off. Great job!,0.684090909,positive,
realDonaldTrump,6/29/2018 11:06,Six months after our TAX CUTS  more than 6 MILLION workers have received bonuses  pay raises  and retirement account contributions. #TaxCutsandJobsAct https://www. pscp.tv/w/bgZrZzFvTlFs TFJub1dwUXd8MWpNS2dFemxya01KTApXvPxdaoCVQeSb3H_wG4nJahwFHGVS5_1oVCNuLM24?t=10m42s â€¦,0.5,positive,
realDonaldTrump,6/29/2018 10:59,Before going any further today  I want to address the horrific shooting that took place yesterday at the Capital Gazette newsroom in Annapolis  Maryland. This attack shocked the conscience of our Nation  and filled our hearts with grief... pic.twitter.com/LALXGhk04b,-0.42,negative,
realDonaldTrump,6/30/2018 12:44,When people come into our Country illegally  we must IMMEDIATELY escort them back out without going through years of legal maneuvering. Our laws are the dumbest anywhere in the world. Republicans want Strong Borders and no Crime. Dems want Open Borders and are weak on Crime!,-0.055902778,negative,
realDonaldTrump,6/30/2018 12:31,I will be interviewed by @MariaBartiromo on Sunday on @FoxNews at 10:00 A. M. Enjoy!,0.5,positive,
realDonaldTrump,6/30/2018 12:26,Either we need to elect more Republicans in November or Republicans must end the ridiculous 60 vote  or Filibuster  rule - or better yet  do both. Cryinâ€™ Chuck would do it on day one  but weâ€™ll never give him the chance. Some great legislation awaits - be smart!,0.422420635,positive,
realDonaldTrump,6/30/2018 5:33,I will be making my choice for Justice of the United States Supreme Court on the first Monday after the July 4th Holiday  July 9th!,0.3125,positive,
realDonaldTrump,6/30/2018 4:37,Just spoke to King Salman of Saudi Arabia and explained to him that  because of the turmoil & disfunction in Iran and Venezuela  I am asking that Saudi Arabia increase oil production  maybe up to 2 000 000 barrels  to make up the difference...Prices to high! He has agreed!,0.25,positive,
realDonaldTrump,6/30/2018 4:22,To the great and brave men and women of ICE  do not worry or lose your spirit. You are doing a fantastic job of keeping us safe by eradicating the worst criminal elements. So brave! The radical left Dems want you out. Next it will be all police. Zero chance  It will never happen!,0.233333333,positive,
realDonaldTrump,6/30/2018 4:07,The Democrats are making a strong push to abolish ICE  one of the smartest  toughest and most spirited law enforcement groups of men and women that I have ever seen. I have watched ICE liberate towns from the grasp of MS-13 & clean out the toughest of situations. They are great!,0.56,positive,
realDonaldTrump,7/1/2018 12:39,A big week  especially with our numerous victories in the Supreme Court. Heading back to the White House now. Focus will be on the selection of a new Supreme Court Justice. Exciting times for our country. Economy may be stronger than it has ever been!,0.073051948,positive,
realDonaldTrump,7/1/2018 5:11,The Liberal Left  also known as the Democrats  want to get rid of ICE  who do a fantastic job  and want Open Borders. Crime would be rampant and uncontrollable! Make America Great Again,0.3,positive,
realDonaldTrump,7/1/2018 5:00,I will be interviewed by @MariaBartiromo at 10:00 A.M. on @FoxNews,0,neutral,
realDonaldTrump,7/2/2018 14:48,Today  it was my great honor to welcome Prime Minister Mark Rutte of the Netherlands  to the @WhiteHouse ! pic.twitter.com/Zn6ZLM0tzy,0.9,positive,
realDonaldTrump,7/1/2018 20:01,Congratulations to Andres Manuel Lopez Obrador on becoming the next President of Mexico. I look very much forward to working with him. There is much to be done that will benefit both the United States and Mexico!,0.24,positive,
realDonaldTrump,7/3/2018 16:52,...has endured because of the sweat  blood and sacrifice of the American Armed Forces â€“ the greatest force for peace and justice in the history of the world!,0.5,positive,
realDonaldTrump,7/3/2018 16:52,Tonight we gathered to celebrate the courageous men and women who make freedom possible: our brave service members  and our wonderful Veterans. For 242 years  American Independence...,0.45,positive,
realDonaldTrump,7/3/2018 16:19,Thank you  @WVGovernor Jim Justice  for that warm introduction. Tonight  it was my great honor to attend the â€œGreenbrier Classic â€“ Salute to Service Dinnerâ€ in West Virginia! God Bless our Veterans. God Bless America - and HAPPY INDEPENDENCE DAY TO ALL! https://www. pscp.tv/w/bgv63DFvTlFs TFJub1dwUXd8MVJEeGxXRFlqam1KTO0_mi6QQi7XVM8hwHDlXI3Cpzn-RCN4Z3j6OIp50Q1J?t=1s â€¦,0.652083333,positive,
realDonaldTrump,7/3/2018 16:13,After having written many best selling books  and somewhat priding myself on my ability to write  it should be noted that the Fake News constantly likes to pore over my tweets looking for a mistake. I capitalize certain words only for emphasis  not b/c they should be capitalized!,0.202380952,positive,
realDonaldTrump,7/3/2018 14:35,The Washington Post is constantly quoting â€œanonymous sourcesâ€ that do not exist. Rarely do they use the name of anyone because there is no one to give them the kind of negative quote that they are looking for. They are a disgrace to journalism but then again  so are many others!,0.245,positive,
realDonaldTrump,7/3/2018 14:26,Heading to West Virginia to be with my friend  @WVGovernor Jim Justice  at his beautiful Greenbrier Resort. He works hard  does a great job  and raises lots of money for charities!,0.519444444,positive,
realDonaldTrump,7/3/2018 7:18,Wow! The NSA has deleted 685 million phone calls and text messages. Privacy violations? They blame technical irregularities. Such a disgrace. The Witch Hunt continues!,0.041666667,positive,
realDonaldTrump,7/3/2018 7:00,Now that Harley-Davidson is moving part of its operation out of the U.S.  my Administration is working with other Motor Cycle companies who want to move into the U.S. Harley customers are not happy with their move - sales are down 7% in 2017. The U.S. is where the Action is!,-0.138888889,negative,
realDonaldTrump,7/3/2018 5:03,Just out that the Obama Administration granted citizenship  during the terrible Iran Deal negotiation  to 2 500 Iranians - including to government officials. How big (and bad) is that?,-0.566666667,negative,
realDonaldTrump,7/3/2018 4:16,Many good conversations with North Korea-it is going well! In the meantime  no Rocket Launches or Nuclear Testing in 8 months. All of Asia is thrilled. Only the Opposition Party  which includes the Fake News  is complaining. If not for me  we would now be at War with North Korea!,0.27,positive,
realDonaldTrump,7/3/2018 3:57,How can the Democrats  who are weak on the Border and weak on Crime  do well in November. The people of our Country want and demand Safety and Security  while the Democrats are more interested in ripping apart and demeaning (and not properly funding) our great Law Enforcement!,0.166666667,positive,
realDonaldTrump,7/3/2018 3:49,When we have an â€œinfestationâ€ of MS-13 GANGS in certain parts of our country  who do we send to get them out? ICE! They are tougher and smarter than these rough criminal elelments that bad immigration laws allow into our country. Dems do not appreciate the great job they do! Nov.,0.013571429,positive,
realDonaldTrump,7/3/2018 3:33,The economy is doing perhaps better than ever before  and thatâ€™s prior to fixing some of the worst and most unfair Trade Deals ever made by any country. In any event  they are coming along very well. Most countries agree that they must be changed  but nobody ever asked!,0.046428571,positive,
realDonaldTrump,7/3/2018 3:25,I interviewed 4 very impressive people yesterday. On Monday I will be announcing my decision for Justice of the United States Supreme Court!,1,positive,
realDonaldTrump,7/3/2018 3:16,Crazy Maxine Waters  said by some to be one of the most corrupt people in politics  is rapidly becoming  together with Nancy Pelosi  the FACE of the Democrat Party. Her ranting and raving  even referring to herself as a wounded animal  will make people flee the Democrats!,-0.009375,negative,
realDonaldTrump,7/2/2018 19:43,Many Democrats are deeply concerned about the fact that their â€œleadershipâ€ wants to denounce and abandon the great men and women of ICE  thereby declaring war on Law & Order. These people will be voting for Republicans in November and  in many cases  joining the Republican Party!,0.425,positive,
realDonaldTrump,7/4/2018 13:46,The OPEC Monopoly must remember that gas prices are up & they are doing little to help. If anything  they are driving prices higher as the United States defends many of their members for very little $â€™s. This must be a two way street. REDUCE PRICING NOW!,0.064453125,positive,
realDonaldTrump,7/4/2018 7:44,pic.twitter.com/ue5JEZy85v,0,neutral,
realDonaldTrump,7/4/2018 7:42,Happy Fourth of July....Our Country is doing GREAT!,0.6,positive,
realDonaldTrump,7/3/2018 17:36,Tomorrow  families across our Nation will gather to celebrate the Fourth of July. As we do  we will think of the men & women serving overseas at this very moment  far away from their families  protecting America - & we will thank GOD for blessing us with these incredible HEROES! pic.twitter.com/FQ1D7oEta2,0.325,positive,
realDonaldTrump,7/5/2018 12:37,...on Monday assume duties as the acting Administrator of the EPA. I have no doubt that Andy will continue on with our great and lasting EPA agenda. We have made tremendous progress and the future of the EPA is very bright!,0.355555556,positive,
realDonaldTrump,7/5/2018 12:37,I have accepted the resignation of Scott Pruitt as the Administrator of the Environmental Protection Agency. Within the Agency Scott has done an outstanding job  and I will always be thankful to him for this. The Senate confirmed Deputy at EPA  Andrew Wheeler  will...,0.45,positive,
realDonaldTrump,7/5/2018 7:17,Congress - FIX OUR INSANE IMMIGRATION LAWS NOW!,-1,negative,
realDonaldTrump,7/5/2018 7:16,.....Country being forced to endure a long and costly trial. Tell the people â€œOUT â€ and they must leave  just as they would if they were standing on your front lawn. Hiring thousands of â€œjudgesâ€ does not work and is not acceptable - only Country in the World that does this!,-0.116666667,negative,
